sentence,sentiment,agreement
"Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co. .",neutral,75
"The 5,000 megawatt wind farm being planned in Raahe would be built offshore in front of Ruukki 's Raahe Works .",neutral,75
"The airline was targeting travel agents , tour operators and travel management companies to raise awareness first before targeting consumers , he added .",neutral,75
"The Apple Inc. iPhone wo n't change the game plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg said Wednesday .",neutral,75
"The Bank of Tokyo-Mitsubishi UFJ , Ltd acted as agent for the loan .",neutral,75
The bridge will be built to the south of the existing bridge spanning the strait .,neutral,75
"The city will invite , however , a public procurement tender for the tailor-made public furniture , such as park benches , litter receptacles , public toilets , as well as bus shelters , street lights , and other .",neutral,75
The company also said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the end of the year a part of its `` From job to job '' program .,neutral,75
The company does not at present hold any of its own shares .,neutral,75
The company expects to open its first online shop in the US in the summer in 2011 .,neutral,75
The company 's board of directors would propose a dividend of EUR0 .15 per share for 2005 .,neutral,75
The construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010 .,neutral,75
"The contract comprises a log handling line , a peeling line , and a veneer drying and grading line .",neutral,75
"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 .",negative,75
The deal also includes a ten-year maintenance agreement .,neutral,75
The deal includes an option for Cramo to buy out the minority stake in 2011 .,neutral,75
"The decision of the French Court relates to the claims raised by twenty-one former Aspocomp S.A.S employees , the company said .",neutral,75
The Finnish paints company acquired the remaining 49 pct that it did not own from Ukraine 's LGU for an undisclosed sum .,neutral,75
"The first four of the new shop-in-shops will be opened this spring : on Madison Avenue in New York as well as in Chicago , Los Angeles and San Francisco .",neutral,75
The group said it intends to initiate within this year the process of buyout of minority shareholders of Ragutis with the aim of becoming the sole owner of the company .,neutral,75
The GyPSii mobile social networking application is available in China with both Chinese and English language support .,neutral,75
The handset maker did not disclose any financial details .,neutral,75
"The major part of the deliveries include different AC and CXE amplifier solutions and products by DINH Telecom , a company acquired by Teleste last spring .",neutral,75
"The markets are almost completely controlled by three banks : Nordea , OP Bank Group , and Sampo .",neutral,75
The most significant challengers in the market are Logset and Sampo-Rosenlew .,neutral,75
The name of the buyer was not disclosed .,neutral,75
The new units should become one of the largest ones within the company .,neutral,75
The number of magazine and newspaper readers remained unchanged .,neutral,75
The order is a follow-on to an 11 mln euro ( $ 16.1 mln ) deal made in July 2007 .,neutral,75
The orders are part of a long-term development plan of Latvijas Finieris .,neutral,75
"The orders consist in total of over 1,600 panels of lift-away weatherdeck hatch covers and they will be delivered for container vessels with capacities ranging from 2,000 to 13,300 TEUs .",neutral,75
The other deal is for process cranes to the Russian steel mill PNTZ in Pervorouralsky through an order placed by Turkish construction company Gama Endustri Tesisleri Imalat ve Montaj AS .,neutral,75
"The other two sellers were the Finnish National Fund for R&D ( Sitra ) and Oras Invest Oy , which also sold half of their shareholdings , leaving them with 3.8 pct and 3.2 pct of the company respectively .",neutral,75
"The outsourcing agreement , which covers equipment and depots in Turku and Tampere , will run for five years , Cramo said on Thursday .",neutral,75
The owners who have participated in the business operations of the company will continue in Poyry 's employment after the transaction .,neutral,75
The personnel s expertise and high level of technology play a major role in Exel Composites operations .,neutral,75
The price of GMO soy is 5 % -7 % lower than that of non-GMO .,neutral,75
"The Process Products orders are for the installation of separation-filtration equipment at three natural gas pipeline projects in China , South America , and Saudi Arabia .",neutral,75
The proposed consolidation activities will impact approximately 30 positions .,neutral,75
The reductions will be implemented mainly in the course of the first half of 2009 .,neutral,75
The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . '',neutral,75
"The share sale , to foreign and Finnish investors , is expected to raise some euro300 million ( US$ 380 million ) .",neutral,75
The shares subscribed will be eligible for trade on the following day from the registration .,neutral,75
The solution will now be expanded to include all ground staff tasks .,neutral,75
The Swedish player became majority owner of UCell in mid-2007 .,neutral,75
The technology park will be built near St. Petersburg-based Pulkovo airport .,neutral,75
"The technology will become available to businesses from the fourth quarter , Nokia said .",neutral,75
"The Tekla Structures 16 installation has been built according to Microsoft 's requirements for the Windows 7 certification , the Company added .",neutral,75
"The total value of the order , placed by Aspo ' marine transportation subsidiary ESL Shipping Oy , is EUR 60 million ( USD 77.5 m ) .",neutral,75
The transaction was announced on September 29 when Pohjola Insurance agreed to pay EUR 80 million ( USD 106.3 m ) in cash for Pohjantahti .,neutral,75
The use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements .,neutral,75
The volumes are expected to increase during the next few years .,positive,75
"The world of glass is coming to Egypt and we invite Visitors from all around the world to attend Glass World Exhibition 2009 , Register Now at www.glassworldex.com",neutral,75
There did not seem to be enough hours in a day for Pekkarinen .,neutral,75
"Therefore , Phase III of the research will not be conducted by Abbott .",neutral,75
These module products will be available for trials during 3Q-07 and for volume deliveries during 4Q-07 .,neutral,75
"This will be done domestically and in neighboring markets , both organically and through acquisitions .",neutral,75
This would be a huge process .,neutral,75
"Through the new production lines at the Novator mill in Veliky Ustjug , Vologda Oblast , Sveza will change its current 1.5 m by 1.5 m birch plywood production targeting the domestic market to produce 1.5 m by 3.0 m overlaid birch plywood for the global market .",neutral,75
Two of these contracts are for turntable anode vibrocompactors that will be delivered to Gansu Hualu Aluminum Co Ltd and another unnamed costumer .,neutral,75
"Uncertainties still exist , however .",neutral,75
"Under the plan , which CSES worked out together with Public Policy Management Institute ( PPMI ) and other partners , buildings with a total area of 10,000 square meters should be built on the territory in the first phase .",neutral,75
Unilever 's Turun Sinappi that is made in Sweden holds 40 % of the market .,neutral,75
"UPM is talking to Myllykoski+ó s creditor banks -- Nordea ( STO : NDA ) , Nordic Investment Bank and Danske Bank+ó s ( CPH : DANSKE ) Sampo Bank -- over a deal , the paper said .",neutral,75
"Upon completion of these transactions , Metso 's stake will amount to more than 60 % .",neutral,75
We are now taking Marimekko there on a distinctly more significant scale .,neutral,75
"When the negotiations were started , Neste Oil anticipated that 450 people would be affected .",neutral,75
"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .",neutral,75
"Von Koskull will oversee a new unit of Nordea , which brings together corporate merchant banking , financial institutions and capital markets products divisions .",neutral,75
"YIT acquired investment rights to a 10,000 square metre residential project in Yaroslavl and to a 16,400 square metre project in Moscow .",neutral,75
You 're not alone .,neutral,75
"---------------------------------------------------------------------- -------------- Munich , 14 January 2008 : BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg , Germany , with the approval of the",neutral,75
"Compagnie de Financement Foncier - Is to issue a benchmark , 10 year covered deal in Euros .",neutral,75
"Westpac Banking Corp - Is to issue a benchmark , 3 year FRN deal in Euros .",neutral,75
"`` Because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",neutral,75
`` Lemminkainen Talo Oy 's Lahti office is a significant logistics and business premises constructor .,neutral,75
`` The new unit is a major investment in the Finnish media scene .,neutral,75
"`` We have a group of 120 volunteers made up of Digicel employees who will manage the distribution ... Over the next week , they will distribute the 19,000 tents to more than 150 organizations , '' Digicel Haiti CEO Maarten Boute said .",neutral,75
"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years .",positive,75
"According to Finnish financial services group Sampo 's CEO , Bj+Ârn Wahlroos , Danish Danske Bank 's acquisition of Sampo Bank for EUR 4bn was the largest cash deal in Finland 's economic history .",neutral,75
"Finnish property investment company Citycon will expand and refurbish +àkersberga shopping center in Stockholm , in Sweden .",neutral,75
"After the acquisition , Basware 's preliminary pro forma net sales for 2005 amount to EUR 52.6 mn , and preliminary pro forma operating profit amounts to EUR 7.1 mn .",neutral,75
"After the sale , Outokumpu 's share of the technology unit will be reduced to some 12-20 percent .",neutral,75
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",neutral,75
"Ahlstrom , headquartered in Helsinki , Finland , is a global leader in the development , manufacture and marketing of high performance fibre-based materials .",neutral,75
"Ahlstrom Corporation STOCK EXCHANGE ANNOUNCEMENT 7.2.2007 at 10.30 A total of 56,955 new shares of Ahlstrom Corporation have been subscribed with option rights under the company 's stock option programs I 2001 and II 2001 .",neutral,75
"Aldata Solution Oyj Thomas Hoyer CFO More information : Aldata Solution Oyj , Thomas Hoyer , CFO , tel. +358 45 670 0491 Aldata in brief Aldata Solution is one of the global leaders in supply chain software for retail , wholesale and logistics companies .",neutral,75
"ALEXANDRIA , Va. , March 20 -- Patrik Flykt and Timo Alakoski , both of Helsinki , Finland , and Tapio Suihko and Nadarajah Asokan , both of Espoo , Finland , have developed a method of mobility support of Internet-type protocol traffic in a communication system .",neutral,75
"ALEXANDRIA , Va. , Nov. 19 -- Erkki Aho , Elimaki , Finland , has developed a method and apparatus in conjunction with a shoe press .",neutral,75
"Also , CBA is to issue a benchmark , 10 year fixed rate deal in Euros .",neutral,75
"Among other industrial stocks , Metso added 0.53 pct to 40.04 eur , Wartsila B was down 0.77 pct at 47.87 eur and Rautaruukki K was 1.08 pct lower at 37.56 eur .",neutral,75
An Apple spokeswoman said the company declined to comment .,neutral,75
Around 250 of these reductions will be implemented through pension arrangements .,neutral,75
"Citigroup , Inc NYSE : C , Deutsche Bank NYSE : DB and Pohjola Bank are lead managers for the sale .",neutral,75
"Combined with the Basware Enterprise Purchase to Pay portfolio , it provides a high level of automation for procurement and invoice workflows .",neutral,75
Currently Alfred A Palmberg is putting the finishing touches to one of Finland 's biggest ever re-plumbing and bathroom refurbishment projects also in the district of Vuosaari .,neutral,75
Deliveries will start in the second half of 2007 and the start-up of the mill is scheduled for 2008 .,neutral,75
"Economic development in China is no longer taking place only on the East coast and in the Shanghai area , Vauramo says .",neutral,75
"Elcoteq 's global service offering covers the entire lifecycle of products , from product development to after-market services .",neutral,75
Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .,neutral,75
Finnish fibers and plastics producer Suominen Corporation OMX Helsinki : SUY1V reported on Wednesday 22 October an operating loss of EUR0 .8 m on net sales of EUR55 .2 m for the third quarter of 2008 .,neutral,75
"Finnish Neste Oil that was previously on the list , has fallen off the list completely .",neutral,75
"Finnish silicon wafers maker Okmetic Oyj said on September 17 , 2008 that it will invest a total of 15 mln euro $ 21.3 mln in its sensor wafer business .",neutral,75
"Fiskars R , founded in 1649 , is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the U.S. .",neutral,75
"Following the acquisitions , Panostaja will establish a new business unit which will focus on heat treatment of metals .",neutral,75
"Following the divestment , Fiskars 's Outdoor unit will comprise the brands Gerber , Silva and Buster , and will focus on multi-tools , knives , compasses , mobile lighting , pedometers , and aluminium boats .",neutral,75
"Following the issue , the number of shares in the Swedish company will grow by 9 % .",neutral,75
"Following the transaction , Tulikivi restructured its operations into the Soapstone Fireplaces Business , Natural Stone Product Business and Ceramic Products Business units .",neutral,75
GE is building the facility with wind power developer Invenergy Wind LLC .,neutral,75
"Glaston , headquartered in Tampere , Finland , is a growing and international glass technology company .",neutral,75
"GS Engineering will install the valves at a liquefied natural gas LNG plant it has built for UAE LNG extraction and gas plants operator GASCO in Ruwais , UAE .",neutral,75
"GUANGDONG , October 26 , SinoCast -- Nokia Telecommunications Dongguan branch entered into a letter of intent to open a Nokia Class in Qingyuan Polytechnic , Qingyuan City of Guangdong Province .",neutral,75
High winds also toppled three semi-trailers on I-15 north of Barstow .,neutral,75
"Honkarakenne 's customer in this project is one of the biggest real estate companies in Kazakhstan , according to the company .",neutral,75
"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",neutral,75
"In Finland , Alma Media will focus on quality and developing chain operations .",neutral,75
In Sweden the agreement covers data communication services as well .,neutral,75
"Incap Contract Manufacturing Services Pvt Ltd , a subsidiary of Incap Corporation of Finland , is acquiring the manufacturing unit of the TVS Electronic Ltd at Tumkur , near Bangalore , for Rs40 crore .",neutral,75
"It grew in Finland , Norway , Denmark and the Baltic countries .",neutral,75
It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,neutral,75
It is the first application in the market for invoice and purchase requisition approval with a mobile device .,neutral,75
J+ñrvi-Suomen Portti is also planning to reduce the use of sodium nitrite .,neutral,75
"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones .",neutral,75
L&T also acquired a 50 pct stake in local sector company Salvor Oy at the beginning of September 2007 .,neutral,75
"ADP News - Jan 13 , 2009 - Finnish industrial and environmental measurement equipment maker Vaisala Oyj OMX : VAIAS said yesterday it will develop an operational reference radiosonde for climate change observations .",neutral,75
M+ñkel+ñ is demanding a new Board for the company as well as discussions on the merger of Alma media and media company Talentum .,neutral,75
Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .,neutral,75
Marketing will use Tikkurila 's existing infra structure and local knowledge in Russia .,neutral,75
"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito .",neutral,75
"Most of the growth in beer consumption took place in the Far East , Latin America and Africa .",neutral,75
"Most recently , he founded Virent Energy Systems , Inc. , an 80 person catalytic biofuels company , where , as president and CEO , he led the company through multiple financings , defined the company 's market strategy , and secured the company 's first customers .",neutral,75
News Corp. 's MySpace.com Web site will display submissions for the expanded Broadband Emmy Awards as part of an effort to identify aspiring video artists .,neutral,75
Nordea Pankki Suomi Oyj 's ownership in Stonesoft Corporation has decreased below 1-20 .,neutral,75
Nordea will coordinate the syndicated loan .,neutral,75
"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China .",neutral,75
One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,neutral,75
OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .,neutral,75
Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,neutral,75
"OVA Press has a 60 % stake in the joint venture , while IMSM holds a 40 % stake .",neutral,75
"Paper company M-real calculated that if 100,000 biscuit cartons are made using a 25gsm lighter board , the CO2 saved over the course of 12 months would be equal to that generated by driving 1,000 km by car .",neutral,75
Part of the reductions will be made through retirement arrangements .,neutral,75
Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,neutral,75
"Previously , it projected the figure to be slightly lower than in 2009 .",neutral,75
Rimi supermarket is the key customer in Magistral center .,neutral,75
"Rimvesta is now controlled by the Estonian-owned real estate development company ELL Nekilnojamas Turtas , which a member of Merko , the largest construction group in the Baltic countries .",neutral,75
"Risto Raty , Tekla 's executive vice president , said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project .",neutral,75
"Sampo Group that has become a major shareholder in Nordea owns TrygVesta 's main competitor , If P & C Insurance .",neutral,75
Scanfil holdings include 100 % of contract electronics manufacturer Scanfil EMS Group .,neutral,75
Talentum acquired a 47.5 pct stake in Varesvuo Partners in 1997 and the remaining in 2002 and 2005 .,neutral,75
"Technopolis has set aside a plot of land measuring 4.6 hectares to build the park , Mikkonen said .",neutral,75
"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",neutral,75
"The Americas represents 25 % of Gemalto 's billing , and Latin America is one of the fastest growing regions for the company .",neutral,75
The annual value of the contracts is estimated at USD 2mn over the next three years .,neutral,75
The bridge is part of the highway 14 development project .,neutral,75
The changes in readership were not significant .,neutral,75
"The commission found evidence of several meetings to discuss the cartel , including one in a Brussels restaurant in November 1997 at which the companies discussed price increases .",neutral,75
The company expects its net sales for the whole 2009 to be at previous year levels .,neutral,75
The company said that it has agreed to a EUR160m unsecured credit line from lenders .,neutral,75
The contract includes an option to deliver an additional 75 ASCs in the next phases of the project .,neutral,75
The customer is cooperative retailer Osuuskauppa Suur-Savo .,neutral,75
The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .,neutral,75
"The EBRD is using its own funds to provide a 21.6 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 million Euros and Pohjola Bank Plc 2.3 million Euros .",neutral,75
"The Economic Development and Trade Ministry and Industry and Energy Ministry , along with the Kostroma regional administration and the Russian Lumberman and Timber Exporters Union , has been carrying out work to acquire investment for the construction of a pulp and paper mill in Neya since 2003 .",neutral,75
The electricity requirement of networks will grow with the new mobile generation .,neutral,75
The expansion will be delivered in the fourth quarter of 2006 .,neutral,75
The facility consists of a seven year bullet term loan of 200 mln euro $ 292.4 mln and a 150 mln euro $ 219.3 mln five year revolving credit facility .,neutral,75
"The government started the sell-off last month , putting an 8 percent stake in TeliaSonera on the auction bloc .",neutral,75
The manufacturing will begin in Pietarsaari in the beginning of the year 2009 and the delivery will take place in October 2009 .,neutral,75
The new shares entitle their holders to dividends for fiscal 2006 .,neutral,75
The options might include a partial or total divestment of their shareholdings in Ovako .,neutral,75
The order also includes extensive maintenance work of a shoe press delivered by Vaahto in 2001 .,neutral,75
"The program , which was started in the summer of 2007 , was originally estimated to last approximately two years .",neutral,75
"The Russian gas giant invested another 46 million litas in the company in late 2004 and now owns 99.5 percent of its stock capital , which amounts to 86.936 million litas .",neutral,75
"The second company acquired is Sweden 's Reftele Maskinservice AB , whose business is mainly field services and spare parts manufacturing , with 10 employees and 1.2 mln eur sales a year .",neutral,75
"The solution is demonstrated on a tablet developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side .",neutral,75
"The Swedish buyout firm has sold its remaining 22.4 percent stake , almost eighteen months after taking the company public in Finland .",neutral,75
"The Tekla Structures product box , if needed , is now made from recycled material .",neutral,75
"The total headcount reduction will be 50 persons , the company said .",negative,75
"The total investment in the company will be EUR58m , of which Wartsila 's share will be EUR29m .",neutral,75
"The total value of the agreement is USD4 .0 m , the company said .",neutral,75
The total value of the deal is USD 29mn .,neutral,75
"The total value of the project is about EUR53m , including the plots that will be transferred to Atria .",neutral,75
"The total value of the project is estimated to be over 3.0 mln euro $ 4.4 mln , of which the services will be over 2.0 mln euro $ 2.9 mln and third-party licences more than 1.0 mln euro $ 1.5 mln .",neutral,75
The value of the deal is estimated at between SEK25m and SEK50m .,neutral,75
"The venture , which will be 51 % owned by Kemira and 49 % by IVRCL , will operate an inorganic coagulant manufacturing facility , to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011 .",neutral,75
These share transactions are part of the company 's strategy of relinquishing assets that are not part of its core business .,neutral,75
These six agreements are the company 's first customer acquisitions in India since taking over TVS Electronics ' contract manufacturing facility in Jun 2007 .,neutral,75
"Trading under the name Velta UK , a former Uponor brand , the company has been Uponor 's long-term partner in supplying Velta-branded systems particularly for the commercial and industrial building sector in the UK and internationally .",neutral,75
"Under Finnish law , Parliament grants licences to build nuclear power plants .",neutral,75
"Under the agreement Benefon 's forthcoming range of TWIG integrated GPS navigation and mobile phone devices will use the jointly developed web-based tracking and location technology , in both consumer and commercial applications .",neutral,75
Underground parking facilities will also be built on the basement floor .,neutral,75
"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .",neutral,75
Vaisala 's board of directors will propose a dividend of 0.85 euro $ 1.24 per share at the company 's annual general meeting .,neutral,75
Vaisala 's expertise in lightning data and information systems is based on extensive experience and investment in R&D .,neutral,75
"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",neutral,75
"While the company did not indicate the level of investment in the unit , it said that has purchased the equipment of Nokia Corporation 's mobile phone R&D laboratory in Jyvaeskylae .",neutral,75
You will hear the latest insights and updates on Citycon 's strategy as well as the latest news from all the business units .,neutral,75
"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before .",negative,75
"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year .",negative,75
"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 .",negative,75
The fair value of investment properties was EUR 2 251.0 ( 1 281.4 ) million .,neutral,75
"According shipping company Viking Line , the EU decision will have a significant financial impact .",neutral,75
"At some point in 2010 , all separate company names , such as Palmberg , Tekmanni , Lemcon , Forssan Betoni , Suonenjoen Betonituote , among others , will disappear .",neutral,75
"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 .",negative,75
Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,negative,75
Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .,negative,75
Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .,negative,75
Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .,negative,75
Net loss in the same period in 2009 was euro18 .6 million .,neutral,75
Nokia Siemens Networks has struggled to make a profit in the past two years .,negative,75
"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",negative,75
"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 .",negative,75
Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .,negative,75
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,negative,75
"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 .",negative,75
"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 .",negative,75
The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .,negative,75
Finnish Bank of +àland +àlandsbanken has issued a profit warning .,negative,75
Finnish forest machinery manufacturer Ponsse has issued a profit warning .,negative,75
"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year .",negative,75
"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year .",negative,75
"The poorest index figure was given to Finnish power company Fortum , 4.5 .",negative,75
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",negative,75
The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .,positive,75
The talks are aimed at restructuring operations and cutting costs .,positive,75
"In February 2011 , new wording of Identity Documents Act that makes Mobile ID a state-approved electronic document as of February 1st 2011 entered into force .",neutral,75
Lean System supports change management and component purchasing extremely well .,positive,75
The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,neutral,75
Results are expected late in 2006 .,neutral,75
"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons .",negative,75
25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .,negative,75
"As part of its new strategy , Finnish Biohit is planning to incorporate its diagnostics business into a separate limited company .",neutral,75
All reproduction for further distribution is prohibited .,neutral,75
As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,neutral,75
"It would be premature to talk about dates , volume and the investment procedure , '' he said .",neutral,75
"Mr Clausen , however , refused to comment the option that Nordea would consider buying into Citadele Bank .",neutral,75
Olli-Pekka Kallasvuo was elected as vice chairman of the Board .,neutral,75
"Secure your files online Like filling out a tax return , making a backup is boring .",neutral,75
"The effect may remain short-lived , however .",neutral,75
The iPad application joins the iPhone app as part of Monster 's range of mobile applications for job hunting .,neutral,75
The number of bodily injury cases quadrupled in 2000-2006 .,negative,75
"The size of the extension , 18.5 % of which already has been let , will have a gross area of about 2,830 sq m 30,460 sq ft .",neutral,75
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",neutral,75
"`` Tweeple should check who 's following them , and be cautious when clicking on URLs and tinyurls . ''",neutral,75
`` We have the most expensive water brand in Finland at the moment . '',neutral,75
15 September 2010 - Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announced today the launch of its latest Twist charger platform .,neutral,75
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral,75
"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland .",negative,75
Finnish Honkarakenne that specialises in the building of log houses is planning to use pine from Russian Karelia .,neutral,75
"Finnish Konecranes is again trying to acquire Italian Fantuzzi , a manufacturer of gantry cranes and reach stackers .",neutral,75
"According to the prosecutor , the share transactions were carried out after HK Ruokatalo had proceeded in the negotiations concerning the acquisition of Swedish Meats .",neutral,75
"According to Tiimari , consumers are advised to cut away the rabbits bow tie that contains the formadehyde and dispose of it .",neutral,75
Among the biggest Christmas sellers were a  35 satin bow shift dress styled on outfits worn by Victoria Beckham and a  75 Paris Hilton Prom dress .,neutral,75
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,negative,75
"As a part of the plan , the Board of Directors decided to transfer a maximum of 330,000 shares held by the company in a share issue against payment directed to Aspo Management Oy , a holding company acquired by the management .",neutral,75
"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",negative,75
"As a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .",neutral,75
Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .,negative,75
"Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .",neutral,75
It is a disappointment to see the plan folded .,negative,75
"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs .",negative,75
"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",negative,75
"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) said today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , starting in January 2010 .",neutral,75
Managing Director Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless points out the continued need for infrastructure construction in the Baltic markets .,neutral,75
"On 20 March 2006 , Stora Enso refused to comment the news in any way .",neutral,75
"Russian Media Ventures ' minority shareholder Peter Hervy denied the plans to sell OVA Press , the daily said .",neutral,75
"shock phase ' , consumers have once again started to plan and implement building projects .",neutral,75
The authorization is in force for a period of 18 months from the resolution by the General Meeting .,neutral,75
"The company can be split into two parts over the coming months , with Essent owning and operating production and supply , and Enexis owning and operating the grid .",neutral,75
The company is reportedly searching for a replacement for CEO Olli-Pekka Kallasvuo .,neutral,75
The measures result from weak demand in the shipbuilding industry .,negative,75
"The plant will be fired with a combination of spruce bark , chipped logging residues or milled peat .",neutral,75
The production is to be liquidated before June 2009 and 325 employees loose their jobs .,negative,75
"The project will be a 2 x 600 MW coal-fired power plant , located some 420 km south of Hanoi , the company said .",neutral,75
"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most .",negative,75
